"make","variant","length","big_region","small_region","price","year","gdp"
"Lagoon","400","39.00","Caribbean","British Virgin Islands"," 485500","2019",47923.482
"Fountaine Pajot","Lucia 40","39.00","Europe","France"," 455511","2019",38816.4792795643
"Fountaine Pajot","Astrea 42","41.00","Europe","Spain"," 697906","2019",27702.7452993409
"Bali","4.1","41.00","Europe","Italy"," 510103","2019",33281.3366682385
"Bali","4.1","41.00","Europe","Italy"," 509271","2019",33281.3366682385
"Bali","4.1","41.00","Europe","France"," 484598","2019",38816.4792795643
"Bali","4.1","41.00","Europe","France"," 483808","2019",38816.4792795643
"Bali","4.1","41.00","Europe","Croatia"," 480324","2019",16610.3180919751
"Bali","4.1","41.00","Europe","Croatia"," 462084","2019",16610.3180919751
"Bali","4.1","41.00","Europe","Croatia"," 461585","2019",16610.3180919751
"Bali","4.1","41.00","Europe","Croatia"," 409066","2019",16610.3180919751
"Bali","4.1","41.00","Europe","Greece"," 304103","2019",20287.7253030767
"Fountaine Pajot","Astrea 42","41.00","USA","Texas"," 671824","2019",62789.1279211483
"Fountaine Pajot","Astrea 42","41.00","USA","Florida"," 499000","2019",62789.1279211483
"Lagoon","42","42.50","Caribbean","Dominican Republic"," 705237","2019",8732.08073884782
"Lagoon","42","42.50","Caribbean","U.S. Virgin Islands"," 499000","2019",62789.128
"Lagoon","42","42.50","Caribbean","Martinique"," 486371","2019",38816.479
"Lagoon","42","42.50","Caribbean","Martinique"," 480291","2019",38816.479
"Lagoon","42","42.50","Caribbean","Martinique"," 479740","2019",38816.479
"Lagoon","42","42.50","Europe","France"," 709128","2019",38816.4792795643
"Lagoon","42","42.50","Europe","Spain"," 594737","2019",27702.7452993409
"Lagoon","42","42.50","Europe","Italy"," 594737","2019",33281.3366682385
"Lagoon","42","42.50","Europe","Spain"," 557773","2019",27702.7452993409
"Lagoon","42","42.50","Europe","Italy"," 486371","2019",33281.3366682385
"Lagoon","42","42.50","Europe","Greece"," 486371","2019",20287.7253030767
"Lagoon","42","42.50","Europe","Greece"," 485879","2019",20287.7253030767
"Lagoon","42","42.50","Europe","Italy"," 485500","2019",33281.3366682385
"Lagoon","42","42.50","Europe","Greece"," 485020","2019",20287.7253030767
"Lagoon","42","42.50","Europe","Croatia"," 483565","2019",16610.3180919751
"Lagoon","42","42.50","Europe","Greece"," 478957","2019",20287.7253030767
"Lagoon","42","42.50","Europe","Greece"," 461585","2019",20287.7253030767
"Lagoon","42","42.50","Europe","Greece"," 460769","2019",20287.7253030767
"Lagoon","42","42.50","Europe","Greece"," 443364","2019",20287.7253030767
"Lagoon","42","42.50","Europe","Greece"," 443019","2019",20287.7253030767
"Lagoon","42","42.50","Europe","Croatia"," 359017","2019",16610.3180919751
"Lagoon","42","42.50","USA","Texas"," 589000","2019",62789.1279211483
"Lagoon","42","42.50","USA","Texas"," 589000","2019",62789.1279211483
"Bali","4.3","43.00","Europe","Greece"," 522319","2019",20287.7253030767
"Bali","4.3","43.00","Europe","Greece"," 521912","2019",20287.7253030767
"Bali","4.5","44.60","Europe","Croatia"," 583645","2019",16610.3180919751
"Bali","4.5","44.60","Europe","Croatia"," 583054","2019",16610.3180919751
"Bali","4.5","44.60","Europe","Croatia"," 558597","2019",16610.3180919751
"Outremer","45","45.00","Europe","France"," 873367","2019",38816.4792795643
"Outremer","45","45.00","Europe","France"," 872686","2019",38816.4792795643
"Nautitech","46 Fly","45.00","Europe","Greece"," 753112","2019",20287.7253030767
"Nautitech","46 Fly","45.00","Europe","Greece"," 752525","2019",20287.7253030767
"Leopard","45","45.00","USA","Florida"," 689000","2019",62789.1279211483
"Leopard","45","45.00","USA","Florida"," 689000","2019",62789.1279211483
"Fountaine Pajot","Saona 47","45.70","Europe","Italy"," 760007","2019",33281.3366682385
"Fountaine Pajot","Saona 47","45.70","USA","Florida"," 874000","2019",62789.1279211483
"Fountaine Pajot","Saona 47","45.70","USA","Florida"," 874000","2019",62789.1279211483
"Lagoon","450","45.80","Caribbean","British Virgin Islands"," 702976","2019",47923.482
"Lagoon","450","45.80","Caribbean","British Virgin Islands"," 699635","2019",47923.482
"Lagoon","450","45.80","Caribbean","British Virgin Islands"," 668327","2019",47923.482
"Lagoon","450","45.80","Caribbean","British Virgin Islands"," 666903","2019",47923.482
"Lagoon","450","45.80","Caribbean","British Virgin Islands"," 665000","2019",47923.482
"Lagoon","450","45.80","Caribbean","Mexico"," 599000","2019",10077.3833104761
"Lagoon","450","45.80","Caribbean","British Virgin Islands"," 590000","2019",47923.482
"Lagoon","450F","45.80","Caribbean","Martinique"," 551710","2019",38816.479
"Lagoon","450F","45.80","Caribbean","Martinique"," 544435","2019",38816.479
"Lagoon","450","45.80","Caribbean","Martinique"," 544435","2019",38816.479
"Lagoon","450","45.80","Europe","Turkey"," 666903","2019",14055.1055648777
"Lagoon","450F","45.80","Europe","Turkey"," 641439","2019",14055.1055648777
"Lagoon","450F","45.80","Europe","Croatia"," 616475","2019",16610.3180919751
"Lagoon","450F","45.80","Europe","Croatia"," 615851","2019",16610.3180919751
"Lagoon","450F","45.80","Europe","France"," 595120","2019",38816.4792795643
"Lagoon","450","45.80","Europe","France"," 594150","2019",38816.4792795643
"Lagoon","450S","45.80","Europe","Spain"," 594150","2019",27702.7452993409
"Lagoon","46","46.00","Caribbean","Martinique"," 716932","2019",38816.479
"Lagoon","46","46.00","Caribbean","Martinique"," 715405","2019",38816.479
"Lagoon","50F","48.00","Caribbean","British Virgin Islands","1082175","2019",47923.482
"Lagoon","50F","48.00","Europe","Croatia"," 875796","2019",16610.3180919751
"Lagoon","50F","48.00","Europe","Croatia"," 875114","2019",16610.3180919751
"Lagoon","50","48.00","Europe","Greece"," 849625","2019",20287.7253030767
"Lagoon","50","48.00","Europe","Greece"," 789584","2019",20287.7253030767
"Lagoon","50","48.00","Europe","Greece"," 788937","2019",20287.7253030767
"Lagoon","50","48.00","Europe","Greece"," 788937","2019",20287.7253030767
"Bali","5.4","55.50","Europe","Greece","1246325","2019",20287.7253030767
"Bali","5.4","55.50","Europe","Italy"," 811143","2019",33281.3366682385
"Privilege","Series 5","56.00","USA","Florida","1495000","2019",62789.1279211483
