"make","variant","length","big_region","small_region","price","year","gdp","hdi"
"Wauquiez","Pilot Saloon 47","47","Caribbean","Martinique",461753,"2014","38816.479","0.903"
"X-Yachts","Xp 44","44","Europe","Turkey",516246,"2014","14055.1055648777","0.838"
"Bavaria","41 Cruiser","40","Europe","Greece",128791,"2015","20287.7253030767","0.887"
"Bavaria","Cruiser 46","46","Europe","Croatia",280595,"2015","16610.3180919751","0.858"
"Bavaria","Cruiser 46","46","Europe","Croatia",229578,"2015","16610.3180919751","0.858"
"Bavaria","Cruiser 46","46","Europe","Croatia",173138,"2015","16610.3180919751","0.858"
"Bavaria","Cruiser 46","46","Europe","Germany",210142,"2015","43361.1771204321","0.942"
"Bavaria","Cruiser 46","46","Europe","Greece",206498,"2015","20287.7253030767","0.887"
"Bavaria","Cruiser 46","46","Europe","Greece",182204,"2015","20287.7253030767","0.887"
"Bavaria","Cruiser 46","46","Caribbean","Mexico",250000,"2015","10077.3833104761","0.758"
"Bavaria","Vision 46","46","Europe","Spain",291601,"2015","27702.7452993409","0.905"
"Bavaria","Vision 46","46","Europe","Spain",291527,"2015","27702.7452993409","0.905"
"Bavaria","Cruiser 46","46","Europe","Spain",249013,"2015","27702.7452993409","0.905"
"Bavaria","Cruiser 46","46","Europe","Spain",212626,"2015","27702.7452993409","0.905"
"Bavaria","Cruiser 46","46","Europe","Spain",169936,"2015","27702.7452993409","0.905"
"Bavaria","51 Cruiser","49","Europe","Croatia",188278,"2015","16610.3180919751","0.858"
"Bavaria","51 Cruiser","49","Europe","Croatia",163984,"2015","16610.3180919751","0.858"
"Bavaria","51 Cruiser","49","Europe","Germany",276951,"2015","43361.1771204321","0.942"
"Bavaria","51 Cruiser","49","Europe","Greece",297601,"2015","20287.7253030767","0.887"
"Bavaria","51 Cruiser","49","Europe","Greece",255086,"2015","20287.7253030767","0.887"
"Bavaria","51 Cruiser","49","Europe","Greece",188285,"2015","20287.7253030767","0.887"
"Bavaria","51 Cruiser","49","Europe","Greece",180747,"2015","20287.7253030767","0.887"
"Bavaria","51 Cruiser","49","Europe","Greece",170057,"2015","20287.7253030767","0.887"
"Bavaria","51 Cruiser","49","Europe","Italy",236866,"2015","33281.3366682385","0.895"
"Bavaria","51 Cruiser","49","Europe","Italy",206498,"2015","33281.3366682385","0.895"
"Bavaria","51 Cruiser","49","Europe","Italy",182204,"2015","33281.3366682385","0.895"
"Bavaria","56 Cruiser","54","Europe","Croatia",308533,"2015","16610.3180919751","0.858"
"Bavaria","56 Cruiser","54","Europe","Croatia",278165,"2015","16610.3180919751","0.858"
"Bavaria","56 Cruiser","54","Europe","France",285454,"2015","38816.4792795643","0.903"
"Bavaria","56 Cruiser","54","Europe","Greece",302459,"2015","20287.7253030767","0.887"
"Bavaria","56 Cruiser","54","Europe","Greece",285454,"2015","20287.7253030767","0.887"
"Bavaria","56 Cruiser","54","Europe","Italy",364409,"2015","33281.3366682385","0.895"
"Bavaria","56 Cruiser","54","Europe","Italy",285454,"2015","33281.3366682385","0.895"
"Bavaria","56 Cruiser","54","Europe","Spain",334042,"2015","27702.7452993409","0.905"
"Bavaria","Cruiser 46","46","Caribbean","British Virgin Islands",198000,"2015","47923.482","0.929"
"Beneteau","Oceanis 38","38","USA","California",210000,"2015","62789.1279211483","0.921"
"Beneteau","Oceanis 38","38","USA","California",189900,"2015","62789.1279211483","0.921"
"Beneteau","Oceanis 38","38","Europe","Italy",145801,"2015","33281.3366682385","0.895"
"Beneteau","Oceanis 41","40","Caribbean","British Virgin Islands",155000,"2015","47923.482","0.929"
"Beneteau","Oceanis 41","40","Caribbean","British Virgin Islands",139000,"2015","47923.482","0.929"
"Beneteau","Oceanis 41","40","USA","California",244900,"2015","62789.1279211483","0.921"
"Beneteau","Oceanis 41","40","Europe","Croatia",205284,"2015","16610.3180919751","0.858"
"Beneteau","Oceanis 41","40","USA","Maryland",230000,"2015","62789.1279211483","0.921"
"Beneteau","Oceanis 41","40","USA","New Jersey",239900,"2015","62789.1279211483","0.921"
"Beneteau","Oceanis 41","40","Europe","Spain",267233,"2015","27702.7452993409","0.905"
"Beneteau","Oceanis 41","40","USA","Virginia",219000,"2015","62789.1279211483","0.921"
"Beneteau","Oceanis 45","45","Caribbean","British Virgin Islands",172000,"2015","47923.482","0.929"
"Beneteau","Oceanis 45","45","USA","California",309900,"2015","62789.1279211483","0.921"
"Beneteau","Oceanis 48","48","Europe","Croatia",233829,"2015","16610.3180919751","0.858"
"Beneteau","Oceanis 48","48","Europe","Croatia",224728,"2015","16610.3180919751","0.858"
"Beneteau","Oceanis 48","48","Europe","Croatia",217439,"2015","16610.3180919751","0.858"
"Beneteau","Oceanis 48","48","Europe","Croatia",180382,"2015","16610.3180919751","0.858"
"Beneteau","Oceanis 48","48","Europe","France",340115,"2015","38816.4792795643","0.903"
"Beneteau","Oceanis 48","48","Europe","Spain",206385,"2015","27702.7452993409","0.905"
"Beneteau","Oceanis 48","48","Europe","Spain",206377,"2015","27702.7452993409","0.905"
"Beneteau","Sense 50","49","USA","Texas",399900,"2015","62789.1279211483","0.921"
"Beneteau","Oceanis 55","55","USA","Connecticut",525000,"2015","62789.1279211483","0.921"
"Beneteau","Oceanis 55","55","USA","Florida",499000,"2015","62789.1279211483","0.921"
"Beneteau","Oceanis 55","55","Europe","France",576981,"2015","38816.4792795643","0.903"
"Beneteau","Oceanis 55","55","Europe","France",576981,"2015","38816.4792795643","0.903"
"Beneteau","Oceanis 55","55","Europe","France",545399,"2015","38816.4792795643","0.903"
"Beneteau","Oceanis 55","55","Europe","Italy",467658,"2015","33281.3366682385","0.895"
"Beneteau","Oceanis 55","55","Europe","Spain",472517,"2015","27702.7452993409","0.905"
"Beneteau","Oceanis 55","55","Europe","Spain",460370,"2015","27702.7452993409","0.905"
"Beneteau","Oceanis 55","55","Europe","Spain",455511,"2015","27702.7452993409","0.905"
"Beneteau","Oceanis 55","55","Europe","Spain",438332,"2015","27702.7452993409","0.905"
"Beneteau","Oceanis 55","55","Europe","United Kingdom",426342,"2015","47923.4822383348","0.929"
"Beneteau","Oceanis 45","45","Caribbean","Antigua and Barbuda",275000,"2015","17335.047039518","0.788"
"Beneteau","Oceanis 45","45","Caribbean","British Virgin Islands",189000,"2015","47923.482","0.929"
"Beneteau","Oceanis 45","45","Caribbean","British Virgin Islands",169000,"2015","47923.482","0.929"
"Catalina","385","38","USA","California",249900,"2015","62789.1279211483","0.921"
"Contest","42CS","45","Europe","Netherlands",637741,"2015","50546.7893728169","0.941"
"Dehler","Varianta 44","44","Europe","Spain",108108,"2015","27702.7452993409","0.905"
"Dehler","46","47","Europe","Italy",363209,"2015","33281.3366682385","0.895"
"Dufour","382 GL","37","Caribbean","British Virgin Islands",130000,"2015","47923.482","0.929"
"Dufour","382 GL","37","Caribbean","British Virgin Islands",129000,"2015","47923.482","0.929"
"Dufour","382 GL","37","Caribbean","British Virgin Islands",119000,"2015","47923.482","0.929"
"Dufour","410 GL","40","Europe","France",188926,"2015","38816.4792795643","0.903"
"Dufour","410 GL","40","Europe","Italy",188278,"2015","33281.3366682385","0.895"
"Dufour","412","40","Europe","Italy",163962,"2015","33281.3366682385","0.895"
"Dufour","410 GL","40","Europe","Spain",145622,"2015","27702.7452993409","0.905"
"Dufour","450 GL","44","Europe","France",168843,"2015","38816.4792795643","0.903"
"Dufour","450 GL","44","Europe","Turkey",193137,"2015","14055.1055648777","0.838"
"Dufour","460 GL","46","Europe","Croatia",188326,"2015","16610.3180919751","0.858"
"Dufour","500 GL","49","Europe","Norway",278177,"2015","79636.2745503463","0.961"
"Dufour","500","49","Europe","Spain",206385,"2015","27702.7452993409","0.905"
"Dufour","500","49","Europe","Spain",206377,"2015","27702.7452993409","0.905"
"Dufour","500 GL","49","Caribbean","Martinique",297709,"2015","38816.479","0.903"
"Elan","40 Impression","39","Europe","Croatia",126328,"2015","16610.3180919751","0.858"
"Elan","Impression 40","39","Europe","Turkey",163984,"2015","14055.1055648777","0.838"
"Elan","Impression 45","44","Europe","Croatia",176131,"2015","16610.3180919751","0.858"
"Elan","45 Impression","44","Europe","Croatia",169865,"2015","16610.3180919751","0.858"
"Elan","45 Impression","44","Europe","Croatia",157911,"2015","16610.3180919751","0.858"
"Elan","45 Impression","44","Europe","Croatia",151837,"2015","16610.3180919751","0.858"
"Elan","45 Impression","44","Europe","Croatia",145764,"2015","16610.3180919751","0.858"
"Elan","45 Impression","44","Europe","Greece",170057,"2015","20287.7253030767","0.887"
"Elan","50 Impression","50","Europe","Croatia",218616,"2015","16610.3180919751","0.858"
"Elan","Impression 50","50","Europe","Croatia",212572,"2015","16610.3180919751","0.858"
"Elan","50 Impression","50","Europe","Croatia",194325,"2015","16610.3180919751","0.858"
"Elan","50 Impression","50","Europe","Greece",242939,"2015","20287.7253030767","0.887"
"Grand Soleil","46 LC","47","Europe","Italy",508978,"2015","33281.3366682385","0.895"
"Grand Soleil","46 LC","47","Europe","Spain",522319,"2015","27702.7452993409","0.905"
"Grand Soleil","54","53","Europe","Italy",601275,"2015","33281.3366682385","0.895"
"Hallberg-Rassy","412","41","Europe","Sweden",593119,"2015","55985.9706331466","0.947"
"Hanse","385","37","USA","California",199000,"2015","62789.1279211483","0.921"
"Hanse","415","40","Europe","Croatia",126571,"2015","16610.3180919751","0.858"
"Hanse","415","40","Europe","Germany",166413,"2015","43361.1771204321","0.942"
"Hanse","455","44","Caribbean","British Virgin Islands",279900,"2015","47923.482","0.929"
"Hanse","455","44","Caribbean","British Virgin Islands",279000,"2015","47923.482","0.929"
"Hanse","455","44","Europe","Croatia",166413,"2015","16610.3180919751","0.858"
"Hanse","455","44","Europe","Croatia",174892,"2015","16610.3180919751","0.858"
"Hanse","455","44","Europe","Croatia",163962,"2015","16610.3180919751","0.858"
"Hanse","455","44","Europe","Cyprus",278735,"2015","30571.55078125","0.896"
"Hanse","505","50","Europe","Croatia",229092,"2015","16610.3180919751","0.858"
"Hanse","505","50","Europe","Croatia",227117,"2015","16610.3180919751","0.858"
"Hanse","505","50","Europe","Croatia",212572,"2015","16610.3180919751","0.858"
"Hanse","505","50","Europe","Greece",327968,"2015","20287.7253030767","0.887"
"Hanse","505","50","Europe","Spain",425144,"2015","27702.7452993409","0.905"
"Jeanneau","Sun Odyssey 409","40","Europe","Croatia",145801,"2015","16610.3180919751","0.858"
"Jeanneau","Sun Odyssey 409","40","Europe","Croatia",145156,"2015","16610.3180919751","0.858"
"Jeanneau","Sun Odyssey 409","40","Europe","Croatia",139671,"2015","16610.3180919751","0.858"
"Jeanneau","Sun Odyessy 41DS","40","USA","Florida",249900,"2015","62789.1279211483","0.921"
"Jeanneau","Sun Odyssey 409","40","Europe","Greece",163984,"2015","20287.7253030767","0.887"
"Jeanneau","Sun Odyssey 409","40","Caribbean","Saint Lucia",135000,"2015","10802.6557167098","0.715"
"Jeanneau","Sun Odyssey 409","40","Europe","Spain",144549,"2015","27702.7452993409","0.905"
"Jeanneau","Sun Odyssey 409","40","Europe","Spain",139726,"2015","27702.7452993409","0.905"
"Jeanneau","Sun Odyssey 409","40","Europe","United Kingdom",210526,"2015","47923.4822383348","0.929"
"Jeanneau","Sun Odyssey 439","43","Europe","France",217401,"2015","38816.4792795643","0.903"
"Jeanneau","Sun Odyssey 469","46","Europe","Greece",212572,"2015","20287.7253030767","0.887"
"Jeanneau","Sun Odyssey 469","46","Europe","Spain",210142,"2015","27702.7452993409","0.905"
"Jeanneau","469","47","USA","Florida",299000,"2015","62789.1279211483","0.921"
"Jeanneau","Sun Odyssey 50 DS","49","Europe","Spain",239817,"2015","27702.7452993409","0.905"
"Jeanneau","Sun Odyssey 509","50","Caribbean","British Virgin Islands",209000,"2015","47923.482","0.929"
"Jeanneau","Sun Odyssey 509","50","Europe","Croatia",224719,"2015","16610.3180919751","0.858"
"Jeanneau","Sun Odyssey 509","50","Europe","Croatia",218038,"2015","16610.3180919751","0.858"
"Jeanneau","Sun Odyssey 509","50","Europe","Croatia",217431,"2015","16610.3180919751","0.858"
"Jeanneau","Sun Odyssey 509","50","USA","Florida",350000,"2015","62789.1279211483","0.921"
"Jeanneau","Sun Odyssey 509","50","Europe","Greece",267233,"2015","20287.7253030767","0.887"
"Jeanneau","Sun Odyssey 509","50","Europe","Greece",241725,"2015","20287.7253030767","0.887"
"Jeanneau","Sun Odyssey 509","50","Europe","Greece",236866,"2015","20287.7253030767","0.887"
"Jeanneau","Sun Odyssey 509","50","Europe","Greece",217431,"2015","20287.7253030767","0.887"
"Jeanneau","Sun Odyssey 509","50","Europe","Greece",209900,"2015","20287.7253030767","0.887"
"Jeanneau","53","53","Europe","Italy",370482,"2015","33281.3366682385","0.895"
"Jeanneau","53","53","Europe","Italy",249023,"2015","33281.3366682385","0.895"
"Jeanneau","Sun Odyssey 53","53","USA","Washington",389500,"2015","62789.1279211483","0.921"
"Jeanneau","Sun Odyssey 469","46","Caribbean","Antigua and Barbuda",182271,"2015","17335.047039518","0.788"
"Jeanneau","Sun Odyssey 469","46","Caribbean","Sint Maarten (Dutch part)",295000,"2015","31782.1295012711","0.941"
"Jeanneau","Sun Odyssey 509","50","Caribbean","British Virgin Islands",199000,"2015","47923.482","0.929"
"Jeanneau","Sun Odyssey 509","50","Caribbean","British Virgin Islands",189000,"2015","47923.482","0.929"
"Salona","S41","41","USA","Florida",230000,"2015","62789.1279211483","0.921"
"Vismara","V50 DS","50","Europe","Italy",668083,"2015","33281.3366682385","0.895"
"X-Yachts","Xc 38","38","USA","California",350000,"2015","62789.1279211483","0.921"
"X-Yachts","Xp 44","44","Europe","Malta",516246,"2015","30379.5968015298","0.918"
"Bavaria","41 Cruiser","40","Europe","Germany",180990,"2016","43361.1771204321","0.942"
"Bavaria","41 Cruiser","40","Europe","Spain",205256,"2016","27702.7452993409","0.905"
"Bavaria","Cruiser 46","46","Europe","Croatia",212626,"2016","16610.3180919751","0.858"
"Bavaria","Vision 46","46","Europe","Greece",334126,"2016","20287.7253030767","0.887"
"Bavaria","Cruiser 46","46","Europe","Greece",155660,"2016","20287.7253030767","0.887"
"Bavaria","Cruiser 46","46","Europe","Italy",210142,"2016","33281.3366682385","0.895"
"Bavaria","Cruiser 46 Style","46","Europe","United Kingdom",279720,"2016","47923.4822383348","0.929"
"Bavaria","51 Cruiser","49","Europe","Croatia",242939,"2016","16610.3180919751","0.858"
"Bavaria","51 Cruiser","49","Europe","Germany",298815,"2016","43361.1771204321","0.942"
"Bavaria","51 Cruiser","49","Europe","Italy",224719,"2016","33281.3366682385","0.895"
"Bavaria","51 Cruiser","49","Europe","Spain",255086,"2016","27702.7452993409","0.905"
"Bavaria","Cruiser 46","46","Caribbean","British Virgin Islands",234000,"2016","47923.482","0.929"
"Beneteau","Oceanis 38","38","Caribbean","British Virgin Islands",119000,"2016","47923.482","0.929"
"Beneteau","Oceanis 38","38","Caribbean","British Virgin Islands",115000,"2016","47923.482","0.929"
"Beneteau","Oceanis 38","38","USA","California",199000,"2016","62789.1279211483","0.921"
"Beneteau","Oceanis 41","40","Caribbean","British Virgin Islands",159000,"2016","47923.482","0.929"
"Beneteau","Oceanis 41","40","Caribbean","British Virgin Islands",149000,"2016","47923.482","0.929"
"Beneteau","Oceanis 41","40","Caribbean","Martinique",253837,"2016","38816.479","0.903"
"Beneteau","Moorings 42.3","42","Caribbean","British Virgin Islands",70000,"2016","47923.482","0.929"
"Beneteau","Oceanis 45","45","Caribbean","British Virgin Islands",199000,"2016","47923.482","0.929"
"Beneteau","Oceanis 45","45","Caribbean","British Virgin Islands",159000,"2016","47923.482","0.929"
"Beneteau","Oceanis 45","45","Europe","Croatia",255052,"2016","16610.3180919751","0.858"
"Beneteau","Oceanis 45","45","Europe","Greece",206308,"2016","20287.7253030767","0.887"
"Beneteau","Oceanis 45","45","Caribbean","Martinique",321895,"2016","38816.479","0.903"
"Beneteau","Oceanis 48","48","USA","California",389000,"2016","62789.1279211483","0.921"
"Beneteau","Oceanis 48","48","USA","Texas",375000,"2016","62789.1279211483","0.921"
"Beneteau","Oceanis 48","48","Europe","Turkey",340115,"2016","14055.1055648777","0.838"
"Beneteau","Oceanis 48","48","USA","Virginia",397500,"2016","62789.1279211483","0.921"
"Beneteau","Oceanis 55","55","Europe","Greece",504099,"2016","20287.7253030767","0.887"
"Beneteau","Oceanis 55","55","Europe","Turkey",479805,"2016","14055.1055648777","0.838"
"Beneteau","Moorings 43.5","44","Caribbean","British Virgin Islands",79000,"2016","47923.482","0.929"
"Beneteau","Oceanis 45","45","Caribbean","British Virgin Islands",194000,"2016","47923.482","0.929"
"Beneteau","Oceanis 45","45","Caribbean","British Virgin Islands",160000,"2016","47923.482","0.929"
"Catalina","445","44","USA","Virginia",329500,"2016","62789.1279211483","0.921"
"Dehler","42","42","Europe","Germany",255086,"2016","43361.1771204321","0.942"
"Dehler","42","42","Europe","Germany",241692,"2016","43361.1771204321","0.942"
"Dufour","412","40","Caribbean","British Virgin Islands",169000,"2016","47923.482","0.929"
"Dufour","412","40","Caribbean","British Virgin Islands",159000,"2016","47923.482","0.929"
"Dufour","410 GL","40","Europe","Croatia",139690,"2016","16610.3180919751","0.858"
"Dufour","412 GL","40","Europe","France",168843,"2016","38816.4792795643","0.903"
"Dufour","412","40","Europe","Italy",202827,"2016","33281.3366682385","0.895"
"Dufour","412 GL","40","Europe","Italy",163984,"2016","33281.3366682385","0.895"
"Dufour","412 GL","40","Europe","Malta",167605,"2016","30379.5968015298","0.918"
"Dufour","412 GL","40","Caribbean","Puerto Rico",199900,"2016","29752.128106078","0.921"
"Dufour","460 GL","46","Europe","Croatia",241786,"2016","16610.3180919751","0.858"
"Dufour","460","46","Europe","Croatia",204121,"2016","16610.3180919751","0.858"
"Dufour","460 GL","46","Europe","Croatia",204069,"2016","16610.3180919751","0.858"
"Dufour","460 GL","46","Europe","Croatia",194401,"2016","16610.3180919751","0.858"
"Dufour","460 GL","46","Europe","Croatia",188278,"2016","16610.3180919751","0.858"
"Dufour","460","46","Europe","Croatia",172531,"2016","16610.3180919751","0.858"
"Dufour","460 GL","46","Europe","France",279380,"2016","38816.4792795643","0.903"
"Dufour","460 GL","46","Europe","Italy",217486,"2016","33281.3366682385","0.895"
"Dufour","460 GL","46","Europe","Italy",211965,"2016","33281.3366682385","0.895"
"Dufour","460","46","Europe","Italy",208720,"2016","33281.3366682385","0.895"
"Dufour","460","46","Europe","Italy",207713,"2016","33281.3366682385","0.895"
"Dufour","460 GL","46","Europe","Spain",291527,"2016","27702.7452993409","0.905"
"Dufour","460 GL","46","Europe","Spain",206429,"2016","27702.7452993409","0.905"
"Dufour","460","46","Europe","Spain",206377,"2016","27702.7452993409","0.905"
"Dufour","512 GL","50","Europe","Italy",267233,"2016","33281.3366682385","0.895"
"Dufour","512 GL","50","Europe","Spain",376556,"2016","27702.7452993409","0.905"
"Dufour","56 Exclusive","56","Europe","Italy",421500,"2016","33281.3366682385","0.895"
"Elan","Impression 40","39","Europe","Croatia",151837,"2016","16610.3180919751","0.858"
"Elan","40 Impression","39","Europe","Croatia",144586,"2016","16610.3180919751","0.858"
"Elan","Impression 40","39","USA","Georgia",275000,"2016","62789.1279211483","0.921"
"Elan","Impression 45","44","Europe","Croatia",182204,"2016","16610.3180919751","0.858"
"Elan","45 Impression","44","Europe","Croatia",163984,"2016","16610.3180919751","0.858"
"Elan","45 Impression","44","Europe","Croatia",154266,"2016","16610.3180919751","0.858"
"Elan","Impression 45","44","Europe","Turkey",217431,"2016","14055.1055648777","0.838"
"Grand Soleil","43 Maletto - GS 43","43","Europe","Italy",352276,"2016","33281.3366682385","0.895"
"Grand Soleil","46 LC","47","Europe","Italy",522452,"2016","33281.3366682385","0.895"
"Hanse","415","40","Caribbean","British Virgin Islands",204500,"2016","47923.482","0.929"
"Hanse","415","40","Europe","Croatia",206551,"2016","16610.3180919751","0.858"
"Hanse","415","40","Europe","United Kingdom",239849,"2016","47923.4822383348","0.929"
"Hanse","455","44","Europe","Italy",340115,"2016","33281.3366682385","0.895"
"Hanse","455","44","Europe","Italy",297601,"2016","33281.3366682385","0.895"
"Hanse","505","50","Europe","Croatia",264768,"2016","16610.3180919751","0.858"
"Hanse","505","50","Europe","France",412941,"2016","38816.4792795643","0.903"
"Hanse","505","50","Europe","Italy",321895,"2016","33281.3366682385","0.895"
"Jeanneau","Sun Odyssey 389","38","Europe","Croatia",132402,"2016","16610.3180919751","0.858"
"Jeanneau","Sun Odyssey 389","38","USA","Florida",165000,"2016","62789.1279211483","0.921"
"Jeanneau","Sun Odyssey 389","38","USA","Florida",155000,"2016","62789.1279211483","0.921"
"Jeanneau","Sun Odyssey 389","38","Europe","France",182192,"2016","38816.4792795643","0.903"
"Jeanneau","Sun Odyssey 389","38","Europe","Germany",155481,"2016","43361.1771204321","0.942"
"Jeanneau","Sun Odyssey 41DS","40","Europe","United Kingdom",239849,"2016","47923.4822383348","0.929"
"Jeanneau","Sun Odyssey 419","41","Europe","France",205284,"2016","38816.4792795643","0.903"
"Jeanneau","Sun Odyssey 419","41","USA","New York",220000,"2016","62789.1279211483","0.921"
"Jeanneau","Sun Odyssey 419","41","Europe","Turkey",199889,"2016","14055.1055648777","0.838"
"Jeanneau","Sun Odyssey 44 DS","44","Europe","Spain",261160,"2016","27702.7452993409","0.905"
"Jeanneau","Sun Odyssey 44 DS","44","Europe","United Kingdom",293043,"2016","47923.4822383348","0.929"
"Jeanneau","Sun Odyssey 449","45","Europe","Croatia",206498,"2016","16610.3180919751","0.858"
"Jeanneau","Sun Odyssey 449","45","Europe","France",230792,"2016","38816.4792795643","0.903"
"Jeanneau","Sun Odyssey 449","45","Europe","France",224785,"2016","38816.4792795643","0.903"
"Jeanneau","Sun Odyssey 449","45","Europe","United Kingdom",261122,"2016","47923.4822383348","0.929"
"Jeanneau","Sun Odyssey 479","46","Caribbean","British Virgin Islands",189000,"2016","47923.482","0.929"
"Jeanneau","Sun Odyssey 479","46","Caribbean","British Virgin Islands",184999,"2016","47923.482","0.929"
"Jeanneau","Sun Odyssey 469","46","Caribbean","British Virgin Islands",45000,"2016","47923.482","0.929"
"Jeanneau","Sun Odyssey 479","46","Europe","Greece",267233,"2016","20287.7253030767","0.887"
"Jeanneau","Sun Odyssey 479","46","Europe","Greece",224719,"2016","20287.7253030767","0.887"
"Jeanneau","Sun Odyssey 519","51","Europe","Croatia",285454,"2016","16610.3180919751","0.858"
"Jeanneau","Sun Odyssey 519","51","Europe","Croatia",279137,"2016","16610.3180919751","0.858"
"Jeanneau","Sun Odyssey 519","51","Europe","Greece",363194,"2016","20287.7253030767","0.887"
"Jeanneau","Sun Odyssey 54 DS","55","Caribbean","Puerto Rico",629000,"2016","29752.128106078","0.921"
"Jeanneau","Sun Odyssey 54 DS","55","USA","Rhode Island",6e+05,"2016","62789.1279211483","0.921"
"Jeanneau","Sun Odyssey 54 DS","55","USA","Washington",599999,"2016","62789.1279211483","0.921"
"Jeanneau","Sun Odyssey 479","46","Caribbean","British Virgin Islands",199000,"2016","47923.482","0.929"
"Jeanneau","Sun Odyssey 519","51","Caribbean","British Virgin Islands",259000,"2016","47923.482","0.929"
"Maxi","1200","40","Europe","Italy",267233,"2016","33281.3366682385","0.895"
"X-Yachts","Xp 44","44","USA","Connecticut",575000,"2016","62789.1279211483","0.921"
"Alubat","Ovni 395","41","Europe","France",412941,"2017","38816.4792795643","0.903"
"Azuree","46","46","Europe","Spain",479927,"2017","27702.7452993409","0.905"
"Bavaria","41 Cruiser","40","Europe","Croatia",225722,"2017","16610.3180919751","0.858"
"Bavaria","41 Cruiser","40","Europe","Croatia",217127,"2017","16610.3180919751","0.858"
"Bavaria","41 Cruiser","40","Europe","Croatia",164026,"2017","16610.3180919751","0.858"
"Bavaria","41 Cruiser","40","Europe","Croatia",163984,"2017","16610.3180919751","0.858"
"Bavaria","41 Cruiser","40","Europe","Germany",185849,"2017","43361.1771204321","0.942"
"Bavaria","Cruiser 46","46","Europe","Croatia",210142,"2017","16610.3180919751","0.858"
"Bavaria","Cruiser 46","46","Europe","Croatia",200425,"2017","16610.3180919751","0.858"
"Bavaria","Cruiser 46","46","Europe","Germany",202101,"2017","43361.1771204321","0.942"
"Bavaria","Cruiser 46","46","Europe","Greece",211965,"2017","20287.7253030767","0.887"
"Bavaria","Cruiser 46","46","Europe","Greece",211357,"2017","20287.7253030767","0.887"
"Bavaria","Cruiser 46","46","Europe","Greece",200425,"2017","20287.7253030767","0.887"
"Bavaria","Cruiser 46","46","Europe","Greece",161596,"2017","20287.7253030767","0.887"
"Bavaria","Cruiser 46S","46","Europe","United Kingdom",299705,"2017","47923.4822383348","0.929"
"Bavaria","51 Cruiser","49","Europe","Croatia",350744,"2017","16610.3180919751","0.858"
"Bavaria","51 Cruiser","49","Europe","Croatia",342393,"2017","16610.3180919751","0.858"
"Bavaria","51 Cruiser","49","Europe","Croatia",255086,"2017","16610.3180919751","0.858"
"Bavaria","51 Cruiser","49","Europe","Italy",236866,"2017","33281.3366682385","0.895"
"Bavaria","51 Cruiser Style","49","Europe","Spain",326418,"2017","27702.7452993409","0.905"
"Beneteau","Oceanis 38","37","USA","California",205000,"2017","62789.1279211483","0.921"
"Beneteau","Oceanis 38","38","Caribbean","British Virgin Islands",159000,"2017","47923.482","0.929"
"Beneteau","Oceanis 38","38","Caribbean","British Virgin Islands",139000,"2017","47923.482","0.929"
"Beneteau","Oceanis 38","38","USA","California",220000,"2017","62789.1279211483","0.921"
"Beneteau","Oceanis 38","38","USA","South Carolina",199900,"2017","62789.1279211483","0.921"
"Beneteau","Oceanis 38.1","38","Europe","United Kingdom",193179,"2017","47923.4822383348","0.929"
"Beneteau","Oceanis 41","40","Caribbean","British Virgin Islands",159995,"2017","47923.482","0.929"
"Beneteau","41.1","40","Europe","Croatia",156675,"2017","16610.3180919751","0.858"
"Beneteau","Oceanis 41.1","40","USA","Louisiana",274000,"2017","62789.1279211483","0.921"
"Beneteau","Oceanis 45","45","Europe","Croatia",285526,"2017","16610.3180919751","0.858"
"Beneteau","Oceanis 45","45","Europe","Croatia",241786,"2017","16610.3180919751","0.858"
"Beneteau","Oceanis 45","45","Europe","Italy",278165,"2017","33281.3366682385","0.895"
"Beneteau","Oceanis 45","45","Europe","Portugal",193137,"2017","22125.9391947109","0.866"
"Beneteau","Oceanis 45","45","Europe","Spain",182251,"2017","27702.7452993409","0.905"
"Beneteau","Oceanis 45","45","USA","Washington",349000,"2017","62789.1279211483","0.921"
"Beneteau","Oceanis 48","48","Europe","Croatia",290324,"2017","16610.3180919751","0.858"
"Beneteau","Oceanis 55","55","Europe","Italy",484664,"2017","33281.3366682385","0.895"
"Beneteau","Oceanis 45","45","Caribbean","Martinique",322012,"2017","38816.479","0.903"
"Beneteau","Oceanis 48","48","Caribbean","British Virgin Islands",289000,"2017","47923.482","0.929"
"B-Yachts","Brenta B42","42","Europe","Spain",546613,"2017","27702.7452993409","0.905"
"Catalina","425","43","USA","Virginia",315000,"2017","62789.1279211483","0.921"
"Dehler","46","47","USA","Washington",419000,"2017","62789.1279211483","0.921"
"Dufour","460 GL","46","Europe","Croatia",230792,"2017","16610.3180919751","0.858"
"Dufour","460 Performance","46","Europe","Croatia",218524,"2017","16610.3180919751","0.858"
"Dufour","460 GL","46","Europe","Greece",243001,"2017","20287.7253030767","0.887"
"Dufour","460 GL","46","Europe","Hungary",364409,"2017","16336.2411254742","0.846"
"Dufour","460","46","Europe","Italy",264804,"2017","33281.3366682385","0.895"
"Dufour","460 GL","46","Europe","Spain",291527,"2017","27702.7452993409","0.905"
"Dufour","512 GL","50","Europe","Croatia",518432,"2017","16610.3180919751","0.858"
"Elan","Impression 40","39","Europe","Croatia",206490,"2017","16610.3180919751","0.858"
